Year of Event,Name of Event,Tournament Division,Type of Sport,Event Frequency,Host_Org,Host2,Host3,Facility,Facility Latitude,Facility Longitude,Location2,Location3,Location4,Location5,Location6,Location7,Start Date,End Date,Duration,Team Location,Team Province/State,Registration_Revenue,Date of Entry
2018,Standard Girls High School Basketball Tournament ,Girls,Basketball,Annual,St. Catharines Standard,,,Governor Simcoe Secondary School,43.2020549,-79.23310938,Eden Secondary School,Denis Morris Catholic High School,Sir Winston Churchill Secondary School,,,,2018-10-02,2018-10-05,4,St. Catharines,ON,,
2018,Standard Girls High School Basketball Tournament ,Girls,Basketball,Annual,St. Catharines Standard,,,Governor Simcoe Secondary School,43.2020549,-79.23310938,Eden Secondary School,Denis Morris Catholic High School,Sir Winston Churchill Secondary School,,,,2018-10-02,2018-10-05,4,Niagara Falls,ON,,
2018,Standard Girls High School Basketball Tournament ,Girls,Basketball,Annual,St. Catharines Standard,,,Governor Simcoe Secondary School,43.2020549,-79.23310938,Eden Secondary School,Denis Morris Catholic High School,Sir Winston Churchill Secondary School,,,,2018-10-02,2018-10-05,4,Niagara Falls,ON,,
2018,Standard Girls High School Basketball Tournament ,Girls,Basketball,Annual,St. Catharines Standard,,,Governor Simcoe Secondary School,43.2020549,-79.23310938,Eden Secondary School,Denis Morris Catholic High School,Sir Winston Churchill Secondary School,,,,2018-10-02,2018-10-05,4,Thorold,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,Grimsby,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,Welland,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,St. Catharines,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,St. Catharines,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,Pelham,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,St. Catharines,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,Fort Erie,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,Grimsby,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,St. Catharines,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,Port Colborne,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,St. Catharines,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,St. Catharines,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,St. Catharines,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,St. Catharines,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,St. Catharines,ON,,
2017,Standard Boys High School Basketball Tournament,Boys,Basketball,Annual,St. Catharines Standard,,,St. Catharines Collegiate,43.166942,-79.24559291,Thorold Secondary School,Eden Secondary School,Ridley College,Denis Morris Catholic High School,Saint Francis Catholic Secondary School,Sir Winston Churchill Secondary School,2017-12-04,2017-12-08,5,Thorold,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Welland,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Niagara Falls,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Thorold,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,St. Catharines,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Niagara Falls,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Niagara Falls,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,St. Catharines,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,St. Catharines,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,St. Catharines,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Welland,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,St. Catharines,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Port Colborne,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Pelham,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Fort Erie,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Port Colborne,ON,,
2018,Welland Tribune Basketball Tournament,Boys,Basketball,Annual,Welland Tribune,,,Notre Dame Catholic College School,42.99954647,-79.24698156,Ecole secondaire catholique Jean-Vanier,Centennial Secondary School,,,,,2018-01-10,2018-01-13,4,Welland,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Novice B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Bill Burgoyne Memorial Arena,,,,,2018-11-02,2018-11-04,3,New Tecumseth,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Novice B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Bill Burgoyne Memorial Arena,,,,,2018-11-02,2018-11-04,3,Nepean,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Novice B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Bill Burgoyne Memorial Arena,,,,,2018-11-02,2018-11-04,3,Oshawa,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Novice B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Bill Burgoyne Memorial Arena,,,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Novice B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Bill Burgoyne Memorial Arena,,,,,2018-11-02,2018-11-04,3,Stoney Creek,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Atom BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Ridley College,Bill Burgoyne Memorial Arena,,,,,2018-11-02,2018-11-04,3,Ajax,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Atom BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Ridley College,Bill Burgoyne Memorial Arena,,,,,2018-11-02,2018-11-04,3,Lakeshore,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Atom BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Ridley College,Bill Burgoyne Memorial Arena,,,,,2018-11-02,2018-11-04,3,Niagara Falls,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Atom BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Ridley College,Bill Burgoyne Memorial Arena,,,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Atom B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Ridley College,Gatorade Garden City Complex - Jack Gatecliffe,Meridian Centre,Merritton Centennial Arena,,,2018-11-02,2018-11-04,3,Buffalo,NY,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Atom B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Ridley College,Gatorade Garden City Complex - Jack Gatecliffe,Meridian Centre,Merritton Centennial Arena,,,2018-11-02,2018-11-04,3,Georgina,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Atom B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Ridley College,Gatorade Garden City Complex - Jack Gatecliffe,Meridian Centre,Merritton Centennial Arena,,,2018-11-02,2018-11-04,3,Guelph,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Atom B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Ridley College,Gatorade Garden City Complex - Jack Gatecliffe,Meridian Centre,Merritton Centennial Arena,,,2018-11-02,2018-11-04,3,Hamilton,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Atom B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Ridley College,Gatorade Garden City Complex - Jack Gatecliffe,Meridian Centre,Merritton Centennial Arena,,,2018-11-02,2018-11-04,3,London,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Atom B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Ridley College,Gatorade Garden City Complex - Jack Gatecliffe,Meridian Centre,Merritton Centennial Arena,,,2018-11-02,2018-11-04,3,Mississauga,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Aurora,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,New Tecumseth,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Niagara Falls,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Aurora,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Scarborough,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,Etobicoke,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Merritton Centennial Arena,,,,,2018-11-02,2018-11-04,3,London,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,,,,,2018-11-02,2018-11-04,3,Ajax,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,,,,,2018-11-02,2018-11-04,3,Toronto,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,,,,,2018-11-02,2018-11-04,3,Oshawa,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Peewee B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,,,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,,,,,,2018-11-02,2018-11-04,3,Toronto,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,,,,,,2018-11-02,2018-11-04,3,Peterborough,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,,,,,,2018-11-02,2018-11-04,3,Scarborough,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,,,,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,,,,,,2018-11-02,2018-11-04,3,Smiths Falls,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,,,,,,2018-11-02,2018-11-04,3,Belmont,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,,,,,,2018-11-02,2018-11-04,3,Lindsay,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,,,,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,,,,,,2018-11-02,2018-11-04,3,Toronto,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Meridian Centre,Gatorade Garden City Complex - Jack Gatecliffe,,,,2018-11-02,2018-11-04,3,Amherst,NY,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Meridian Centre,Gatorade Garden City Complex - Jack Gatecliffe,,,,2018-11-02,2018-11-04,3,Ayr,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Meridian Centre,Gatorade Garden City Complex - Jack Gatecliffe,,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Meridian Centre,Gatorade Garden City Complex - Jack Gatecliffe,,,,2018-11-02,2018-11-04,3,Toronto,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Bantam B,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,Meridian Centre,Gatorade Garden City Complex - Jack Gatecliffe,,,,2018-11-02,2018-11-04,3,Ingersoll,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,,,,,,2018-11-02,2018-11-04,3,Brampton,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,,,,,,2018-11-02,2018-11-04,3,Niagara Falls,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,,,,,,2018-11-02,2018-11-04,3,Ottawa,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,,,,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget A,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Bill Burgoyne Memorial Arena,,,,,,2018-11-02,2018-11-04,3,Vaughan,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,,,,2018-11-02,2018-11-04,3,Aurora,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,,,,2018-11-02,2018-11-04,3,Belleville,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,,,,2018-11-02,2018-11-04,3,Guelph,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,,,,2018-11-02,2018-11-04,3,Toronto,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,,,,2018-11-02,2018-11-04,3,St. Catharines,ON,,
2018,SCFHA Brock Jr. Badgers Rep Tournament,Midget BB,Ice Hockey,Annual,SCFHA Brock Jr. Badgers,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Gatorade Garden City Complex - Jack Gatecliffe,Ridley College,Meridian Centre,,,,2018-11-02,2018-11-04,3,Stoney Creek,ON,,
